dsp_pedon_id,dsp_plot_id,pedon_num,date_sampled,pedon_x,pedon_y,target_soil_name,soil_sampled_name,dspplotmgt_id,label_full,label,lu,till,trt,explanation,gen_state,site,project,soil,soc_stock_0_30cm,soc_stock_30_50cm,soc_stock_50_100cm,soc_stock_100cm,mat,map,climate,soc_pct,bulk_density,tn_pct,kssl_wsa,yoder_agg_stab_mwd,p_h,soil_respiration,bglucosidase,bglucosaminidase,alkaline_phosphatase,acid_phosphatase,phosphodiesterase,arylsulfatase,pox_c,ace,clay_combined,clay_src
ASP6-1,ASP6,6,NA,-117.0822114,46.78188975,NA,Palouse,6,SHM - no-till,SHM,CROP,No-till,ASP,ASP,AG-CROP,KU,WashingtonState,Palouse,53.5592,15.8608,18.536,87.956,8.61989975,567.9370117,cool_dry,2.135,1.005,0.155,22.83,8.977961974500001,5.859999999999999,319.4,45.63521603,4.363996984,6.448696740000001,45.48347135,14.38252076,10.268223495500001,160.79999999999998,4.8073,27.5,kssl
ASP6-2,ASP6,6,NA,-117.0822114,46.78188975,NA,Palouse,6,SHM - no-till,SHM,CROP,No-till,ASP,ASP,AG-CROP,KU,WashingtonState,Palouse,49.3335,14.6505,34.451,98.435,8.61989975,567.9370117,cool_dry,2.225,0.7849999999999999,0.16999999999999998,35.07,11.6216291,5.8,299.45,88.82302127,-0.171086777,9.587166418,16.95536976,51.07824523,25.60601962,306.9,5.48245,26.9,kssl
ASP6-3,ASP6,6,NA,-117.0822114,46.78188975,NA,Palouse,6,SHM - no-till,SHM,CROP,No-till,ASP,ASP,AG-CROP,KU,WashingtonState,Palouse,63.53040000000001,22.27,51.145599999999995,136.946,8.61989975,567.9370117,cool_dry,2.2800000000000002,1.06,0.17,35.465,48.56777088,5.5649999999999995,308,39.67690078,-0.081699882,18.48634063,4.1319322419999995,58.18058345,66.21467851,254.64999999999998,5.3721499999999995,26,kssl
ASP9-1,ASP9,9,NA,-117.2000596,46.75757137,NA,Palouse,7,SHM - no-till,SHM,CROP,No-till,ASP,ASP,AG-CROP,PCF,WashingtonState,Palouse,54.139695,41.21248,84.054048,179.406223,8.739999771,515.6589966,cool_dry,2.6281499999999998,0.78,0.206725,58.275,32.98270899,4.67,339.4,33.94415678,1.352484841,5.946353989,71.85640671,6.317481717,15.51724628,539.2,2.7329499999999998,21.7,kssl
ASP9-2,ASP9,9,NA,-117.2000596,46.75757137,NA,Palouse,7,SHM - no-till,SHM,CROP,No-till,ASP,ASP,AG-CROP,PCF,WashingtonState,Palouse,53.69016,31.765282999999997,53.247420999999996,138.702864,8.739999771,515.6589966,cool_dry,2.3874,0.92,0.20178000000000001,56.785,14.06522978,4.609999999999999,216.8,14.337374754999999,8.130105504,7.131173687,57.02743428,39.19563627,92.47364579,617.85,6.8496500000000005,20.75,kssl
ASP9-3,ASP9,9,NA,-117.4236807,46.74504918,NA,Palouse,7,SHM - no-till,SHM,CROP,No-till,ASP,ASP,AG-CROP,PCF,WashingtonState,Palouse,46.416561800000004,18.501876000000003,24.4086386,89.32707640000001,9.539899826,493.4129944,cool_dry,2.6189,0.825,0.205435,41.03,9.65941362,4.85,296.6,15.45284254,64.88061836,22.2159188,17.73328386,22.51895178,5.449128294,626.8,8.572849999999999,21.1,kssl
BAU3-1,BAU3,3,NA,-117.0822114,46.78188975,NA,Palouse,17,BAU,BAU,CROP,Till,BAU,BAU,AG-CROP,KU,WashingtonState,Palouse,33.466,11.9144,24.352,69.7324,8.61989975,567.9370117,cool_dry,1.8499999999999999,0.74,0.14,15.344999999999999,7.471523955,6.154999999999999,322.25,71.20730746999999,46.37995845499999,4.742263760499999,35.445638869999996,104.65019652500001,2.0914537595000002,245,4.0835,28.299999999999997,kssl
BAU3-2,BAU3,3,NA,-117.4236809,46.74504916,NA,Palouse,17,BAU,BAU,CROP,Till,BAU,BAU,AG-CROP,KU,WashingtonState,Palouse,27.3875,14.3808,30.634999999999998,72.4033,9.539899826,493.4129944,cool_dry,1.54,0.6950000000000001,0.12,22.200000000000003,3.077655278,6.08,313.7,54.897328654999995,105.6461183,1.9257047365000002,42.259777191999994,72.9603591,42.10290968,165.6,3.4516,28.15,kssl
BAU3-3,BAU3,3,NA,-117.4236809,46.74504916,NA,Palouse,17,BAU,BAU,CROP,Till,BAU,BAU,AG-CROP,KU,WashingtonState,Palouse,29.151999999999997,11.1633,18.2898,58.60509999999999,9.539899826,493.4129944,cool_dry,1.67,0.715,0.125,22.884999999999998,4.844973008,6.265,310.85,14.612013560000001,114.6583258,4.954340800500001,6.4229427999999995,7.198790151500001,135.0227179,109.25,3.9217999999999997,27.25,kssl
BAU8-1,BAU8,8,NA,-117.4236809,46.74504916,NA,Palouse,18,BAU,BAU,CROP,Till,BAU,BAU,AG-CROP,LYM,WashingtonState,Palouse,53.37673644444445,37.02663999999999,90.071128,180.47450444444445,9.539899826,493.4129944,cool_dry,2.136,NA,0.16418,50.095,1.905432388,7.1850000000000005,159.7,79.89475052,87.37574438,30.35112949,44.05675269,49.05829401,11.39722517,192.15,6.02735,16.85,kssl
BAU8-2,BAU8,8,NA,-117.4236809,46.74504915,NA,Palouse,18,BAU,BAU,CROP,Till,BAU,BAU,AG-CROP,LYM,WashingtonState,Palouse,54.436727999999995,36.18489925925926,110.99161863492063,201.6132458941799,9.539899826,493.4129944,cool_dry,1.9971999999999999,NA,0.15359,26.384999999999998,1.240335748,6.845000000000001,182.5,68.12062003,75.20471304,24.45916193,47.0407689,74.55138783,9.978519482000001,156.95,11.7575,17,kssl
BAU8-3,BAU8,8,NA,-117.4236808,46.74504922,NA,Palouse,18,BAU,BAU,CROP,Till,BAU,BAU,AG-CROP,LYM,WashingtonState,Palouse,73.04768044444445,32.7641,76.93807403571428,182.74985448015872,9.539899826,493.4129944,cool_dry,2.26965,NA,0.170525,29.604999999999997,3.736455648,6.96,191.05,100.5183197,105.56938826499999,37.241151720000005,4.266473775,33.276262904999996,15.62215099,86.1,10.655650000000001,19.45,kssl
BAU9-1,BAU9,9,NA,-117.0822114,46.78188975,NA,Palouse,19,BAU,BAU,CROP,Till,BAU,BAU,AG-CROP,CK,WashingtonState,Palouse,41.56136,23.907830999999998,44.7746808,110.2438718,8.61989975,567.9370117,cool_dry,1.3982,0.77,0.118705,22.82,2.02205844,5.465,333.70000000000005,568.6306534,1740.1057979999998,1740.1057979999998,623.4734019,2186.524375,853.964334,155.75,4.3413,24.65,kssl
BAU9-2,BAU9,9,NA,-117.0822114,46.78188975,NA,Palouse,19,BAU,BAU,CROP,Till,BAU,BAU,AG-CROP,CK,WashingtonState,Palouse,44.52716,19.4769037,31.1474473,95.151511,8.61989975,567.9370117,cool_dry,1.54145,0.79,0.12532500000000002,19.285,0.860991227,5.65,245.3,90.00045004,35.45996287,13.4855709,7.744793640999999,42.733395265000006,59.81360714,191.8,3.22675,24.85,kssl
BAU9-3,BAU9,9,NA,-117.0822114,46.78188975,NA,Palouse,19,BAU,BAU,CROP,Till,BAU,BAU,AG-CROP,CK,WashingtonState,Palouse,41.465414814814814,21.000685925925925,36.773672366666666,99.23977310740742,8.61989975,567.9370117,cool_dry,1.6448,0.9299999999999999,0.13494499999999998,17.18,12.176884067500001,5.55,302.3,34.85922278,77.68021199,0.20797484,11.45771843,36.90724556,50.24757671,89.95,4.6851,21.6,kssl
PGL7-7a,PGL7,7,NA,-117.1998969,46.75739636,NA,Palouse,81,Ref - CRP,Ref,GRASS,Perennial,PGL,PGL,ALT,PCF,WashingtonState,Palouse,36.84600909090909,10.9324675,15.861024866666664,63.63950145757576,8.739999771,515.6589966,cool_dry,1.76425,NA,0.147675,38.769999999999996,8.864513041,6.645,213.95,93.79125938,15.05957609,-1.468872936,20.622977868499998,35.54428789,21.00474027,310.4551497,NA,NA,NA
PGL7-7b,PGL7,7,NA,-117.1998969,46.75739636,NA,Palouse,81,Ref - CRP,Ref,GRASS,Perennial,PGL,PGL,ALT,PCF,WashingtonState,Palouse,43.6852074,17.770506,21.730040100000004,83.1857535,8.739999771,515.6589966,cool_dry,2.2342,0.775,0.17585,56.47,8.058094044,6.875,242.45,43.48068281,24.07597599,-0.699689486,27.43300163,7.00802232,34.547464590000004,375.2518021,NA,NA,NA
PGL7-7c,PGL7,7,NA,-117.1998969,46.75739636,NA,Palouse,81,Ref - CRP,Ref,GRASS,Perennial,PGL,PGL,ALT,PCF,WashingtonState,Palouse,50.665328,28.2638008,43.81716546666666,122.74629426666667,8.739999771,515.6589966,cool_dry,2.3981,0.915,0.18388,54.11,21.66597553,7.325,245.3,44.499346890000005,37.10178277,-1.29815286,8.218200068,30.45081609,40.01151982,379.5265023,NA,NA,NA
PGL9-1,PGL9,9,NA,-117.20006,46.75757146,NA,Palouse,82,Ref - CRP,Ref,GRASS,Perennial,PGL,PGL,ALT,PCF,WashingtonState,Palouse,54.139695,41.21248,84.054048,179.406223,8.739999771,515.6589966,cool_dry,2.6281499999999998,0.78,0.206725,58.275,47.49510094,4.67,339.4,33.94415678,1.352484841,5.946353989,71.85640671,6.317481717,15.51724628,539.2,16.05095,21.4,kssl
PGL9-2,PGL9,9,NA,-117.1998969,46.75739636,NA,Palouse,82,Ref - CRP,Ref,GRASS,Perennial,PGL,PGL,ALT,PCF,WashingtonState,Palouse,53.69016,31.765282999999997,53.247420999999996,138.702864,8.739999771,515.6589966,cool_dry,2.3874,0.92,0.20178000000000001,56.785,20.25393089,4.609999999999999,216.8,14.337374754999999,8.130105504,7.131173687,57.02743428,39.19563627,92.47364579,617.85,8.92455,20.75,kssl
PGL9-3,PGL9,9,NA,-117.1998969,46.75739636,NA,Palouse,82,Ref - CRP,Ref,GRASS,Perennial,PGL,PGL,ALT,PCF,WashingtonState,Palouse,46.416561800000004,18.501876000000003,24.4086386,89.32707640000001,8.739999771,515.6589966,cool_dry,2.6189,0.825,0.205435,41.03,13.90955561,4.85,296.6,15.45284254,64.88061836,22.2159188,17.73328386,22.51895178,5.449128294,626.8,9.1644,20.6,kssl
ALT-1,ALT,NA,NA,-92.85464,43.74984,NA,Marquis,1,SHM-no till,SHM,CROP,No-till,No till cover crop no fertilizer,"Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,Mower,UnivOfMinnesota,Marquis,108.33288285793449,25.22800228,30.156622105389005,163.7175072459925,6.889999866,908.9569702,cool_wet,2.76755,1.377615348,NA,4.795,2.16,NA,0.935,178.81,41.379999999999995,125.41,305.21500000000003,NA,149.125,615.495,5.25,23.7,kssl
ALT-2,ALT,NA,NA,-92.85499,43.74981,NA,Marquis,1,SHM-no till,SHM,CROP,No-till,No till cover crop no fertilizer,"Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,Mower,UnivOfMinnesota,Marquis,122.1820836136399,44.77288802,80.19492103,247.1498926573899,6.889999866,908.9569702,cool_wet,3.7575000000000003,1.066871958,NA,8.545,2.08,NA,0.9450000000000001,197.695,43.144999999999996,155.59,294.26,NA,155.925,780.56,6.83,25.75,kssl
ALT-3,ALT,NA,NA,-92.85457,43.74953,NA,Marquis,1,SHM-no till,SHM,CROP,No-till,No till cover crop no fertilizer,"Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,Mower,UnivOfMinnesota,Marquis,78.5992743,20.93581724,28.755818091542004,128.2909096352263,6.889999866,908.9569702,cool_wet,2.5911,1.328124961,NA,10.065000000000001,1.895,NA,0.7849999999999999,188.95,41.265,138.725,293.18,NA,161.37,622.825,6.0600000000000005,23.6,kssl
ALT-4,ALT,NA,NA,-92.85453,43.74922,NA,Readlyn,1,SHM-no till,SHM,CROP,No-till,No till cover crop no fertilizer,"Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,Mower,UnivOfMinnesota,Marquis,126.06495930472948,34.16647252,31.23941145,191.47084327406378,6.889999866,908.9569702,cool_wet,3.26255,1.3952074429999999,NA,11.95,2.105,NA,0.8,188.95999999999998,42.15,190.375,329.95,NA,158.215,742.895,6.21,27.1,kssl
ALT-5,ALT,NA,NA,-92.85467,43.74899,NA,Readlyn,1,SHM-no till,SHM,CROP,No-till,No till cover crop no fertilizer,"Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,Mower,UnivOfMinnesota,Marquis,133.0502698870275,67.29130204,31.46204727,231.8036191941599,6.889999866,908.9569702,cool_wet,3.3669000000000002,1.5022929655000001,NA,13.614999999999998,1.7850000000000001,NA,0.745,196.02499999999998,42.32,170.965,327.515,NA,174.625,674.31,6.215,26.15,kssl
ALT-6,ALT,NA,NA,-92.85419,43.74893,NA,Readlyn,1,SHM-no till,SHM,CROP,No-till,No till cover crop no fertilizer,"Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,Mower,UnivOfMinnesota,Marquis,106.01752023165879,37.21430849,49.27666177,192.5084904885904,6.889999866,908.9569702,cool_wet,3.22385,1.240755437,NA,13.004999999999999,1.94,NA,0.785,159.45,34.66,112.005,309.025,NA,144.765,601.4300000000001,6.855,25,kssl
ALT-7,ALT,NA,NA,-92.85348,43.74876,NA,Marquis,1,SHM-no till,SHM,CROP,No-till,No till cover crop no fertilizer,"Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,Mower,UnivOfMinnesota,Marquis,107.7506176001721,44.54059496,67.67716901,219.9683815733797,6.859999657,908.8410034,cool_wet,3.1943,1.206162275,NA,20.270000000000003,2.0549999999999997,NA,0.665,167.09,32.86,119.42,325.475,NA,128.35999999999999,534.175,5.975,24.35,kssl
ALT-8,ALT,NA,NA,-92.85374,43.74855,NA,Marquis,1,SHM-no till,SHM,CROP,No-till,No till cover crop no fertilizer,"Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,Mower,UnivOfMinnesota,Marquis,106.86287011878278,28.20494596,26.683218467448004,161.75103454537538,6.859999657,908.8410034,cool_wet,3.1201,1.397461559,NA,18.245,2.285,NA,0.7050000000000001,184.865,40.375,133.97,299.28,NA,125.395,544.8,6.165,23.299999999999997,kssl
ALT-9,ALT,NA,NA,-92.85341,43.749,NA,Readlyn,1,SHM-no till,SHM,CROP,No-till,No till cover crop no fertilizer,"Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,Mower,UnivOfMinnesota,Marquis,109.9096779995024,52.10144138,77.34225252,239.35337190434402,6.859999657,908.8410034,cool_wet,3.1111,1.393764809,NA,42.480000000000004,1.905,NA,0.6599999999999999,135.17000000000002,25.77,86.245,262.065,NA,130.76999999999998,521.2950000000001,6.535,24.4,kssl
CON-1,CON,NA,NA,-92.845294,43.74768,NA,Readlyn,27,BAU,BAU,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,Mower,UnivOfMinnesota,Readlyn,92.43501166,26.800497767484003,29.805372226240003,149.0408816514952,6.839999676,908.6889648,cool_wet,2.81495,1.237148852,NA,21.745,2.175,NA,0.6799999999999999,168.635,31.825000000000003,152.68,185.19,NA,93.49000000000001,548.71,4.925,28.35,kssl
CON-2,CON,NA,NA,-92.845601,43.747906,NA,Marquis,27,BAU,BAU,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,Mower,UnivOfMinnesota,Readlyn,101.1391640105955,34.6922144,38.72753965,174.5589180634387,6.839999676,908.6889648,cool_wet,2.8493500000000003,1.2650770439999999,NA,4.9,2.665,NA,0.775,216.845,35.02,167.3,251.97000000000003,NA,131.14499999999998,606.065,6.44,29.7,kssl
CON-3,CON,NA,NA,-92.844985,43.747593,NA,Marquis,27,BAU,BAU,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,Mower,UnivOfMinnesota,Readlyn,78.97304042,18.53096175,26.920257779297998,124.4242599,6.839999676,908.6889648,cool_wet,2.80165,1.19267235,NA,3.785,1.785,NA,0.69,187.33999999999997,36.099999999999994,136.6,243.245,NA,106.6,557.325,5.744999999999999,27.5,kssl
CON-4,CON,NA,NA,-92.84107,43.750483,NA,Marquis,27,BAU,BAU,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,Mower,UnivOfMinnesota,Readlyn,94.77531161971599,26.90650101,26.01690368,147.6987163,6.839999676,908.6889648,cool_wet,2.9913999999999996,1.067345604,NA,7.505,1.76,NA,0.685,199.56,30.575,185.675,272.515,NA,135.63,670.785,6.515000000000001,29.85,kssl
CON-5,CON,NA,NA,-92.84134,43.75062,NA,Marquis,27,BAU,BAU,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,Mower,UnivOfMinnesota,Readlyn,88.8162917,25.948152878407996,31.69183021,146.45627479120128,6.839999676,908.6889648,cool_wet,3.0645499999999997,1.013602564,NA,8.645,1.605,NA,0.62,179.255,31.985,167.70499999999998,290.275,NA,133.575,622.5899999999999,5.47,28.45,kssl
CON-6,CON,NA,NA,-92.84078,43.75034,NA,Marquis,27,BAU,BAU,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,Mower,UnivOfMinnesota,Readlyn,89.62248404,24.59648986,34.83005900411242,149.04903290316852,6.839999676,908.6889648,cool_wet,3.07315,1.223269886,NA,4.0649999999999995,2.16,NA,0.72,214.72,37.855000000000004,223.285,219.74,NA,136.925,702.86,5.845000000000001,28.2,kssl
CON-7,CON,NA,NA,-92.84329,43.75222,NA,Readlyn,27,BAU,BAU,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,Mower,UnivOfMinnesota,Readlyn,82.09216935,20.64809884,65.73615877,168.47642695732958,6.839999676,908.6889648,cool_wet,2.6341,1.161095947,NA,18.015,2.39,NA,0.735,195.525,37.305,181.745,247.245,NA,129.4,661.7750000000001,5.9399999999999995,28.2,kssl
CON-8,CON,NA,NA,-92.843677,43.75218,NA,Readlyn,27,BAU,BAU,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,Mower,UnivOfMinnesota,Readlyn,74.84304604620169,25.47786727,46.2360813,146.5569946138987,6.839999676,908.6889648,cool_wet,2.65565,1.186104459,NA,12.74,1.7149999999999999,NA,0.675,194.195,25.33,166.64499999999998,242.3,NA,108.43,607.1700000000001,4.765,27.85,kssl
CON-9,CON,NA,NA,-92.842882,43.752284,NA,Readlyn,27,BAU,BAU,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,Mower,UnivOfMinnesota,Readlyn,110.9593485,29.845264146172003,36.79523199,177.5998446066066,6.839999676,908.6889648,cool_wet,3.1721500000000002,1.3223566409999998,NA,12.809999999999999,1.685,NA,0.595,192.075,34.254999999999995,183.2,256.635,NA,134.26,763.25,5.35,30.3,kssl
REF-1,REF,NA,NA,-92.845067,43.746917,NA,Kenyon,85,Ref - Native,Ref,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,Mower,UnivOfMinnesota,Kenyon,132.3147771463199,76.33595062239999,127.19495487436602,335.8456826430859,6.839999676,908.6889648,cool_wet,5.5413499999999996,0.880066873,NA,62.045,3.7350000000000003,NA,1.45,229.29000000000002,72.82,205.41500000000002,542.625,NA,473.355,795.9300000000001,13.280000000000001,29.85,kssl
REF-2,REF,NA,NA,-92.8454,43.7469,NA,Kenyon,85,Ref - Native,Ref,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,Mower,UnivOfMinnesota,Kenyon,128.3692585994445,92.94791160916802,150.95961531236242,372.27678552097495,6.839999676,908.6889648,cool_wet,5.37455,0.792937788,NA,74.575,2.855,NA,1.455,229.23499999999999,61.56,239.81,573.87,NA,459.77,666.535,11.97,30.3,kssl
REF-3,REF,NA,NA,-92.84465,43.746883,NA,Kenyon,85,Ref - Native,Ref,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,Mower,UnivOfMinnesota,Kenyon,109.50066898473649,76.60751473,108.7644062962329,294.87259,6.839999676,908.6889648,cool_wet,5.17165,0.84330976,NA,25.37,3.3100000000000005,NA,1.365,207.96499999999997,81.1,80.475,599.0550000000001,NA,389.925,720.72,14.715,32.1,kssl
REF-4,REF,NA,NA,-92.84395,43.746883,NA,Kenyon,85,Ref - Native,Ref,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,Mower,UnivOfMinnesota,Kenyon,122.8068613073142,63.838195005024005,66.3807865,253.02584281366939,6.839999676,908.6889648,cool_wet,5.8209,0.827380675,NA,90.535,3.365,NA,2.175,309.51,111.66499999999999,310.9,808.51,NA,488.395,856.645,16.66,30.65,kssl
REF-5,REF,NA,NA,-92.844333,43.7469,NA,Kenyon,85,Ref - Native,Ref,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,Mower,UnivOfMinnesota,Kenyon,126.2316473,66.65199827501279,88.06122069,280.9448662574054,6.839999676,908.6889648,cool_wet,5.9291,0.876790891,NA,46.815000000000005,3.88,NA,1.615,224.175,74.945,208.77999999999997,662.1949999999999,NA,419.8,691.285,13.47,31.049999999999997,kssl
REF-6,REF,NA,NA,-92.8436,43.74685,NA,Kenyon,85,Ref - Native,Ref,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,Mower,UnivOfMinnesota,Kenyon,140.4021291,84.73974411,77.73565141285161,302.8775246095423,6.839999676,908.6889648,cool_wet,6.3304,0.8594492279999999,NA,25.104999999999997,3.02,NA,1.705,239.44,80.565,238.625,658.77,NA,528.55,789.5799999999999,16.44,30.15,kssl
REF-7,REF,NA,NA,-92.843,43.74685,NA,Kenyon,85,Ref - Native,Ref,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,Mower,UnivOfMinnesota,Kenyon,100.43566715868299,75.36437927568099,130.2314568,306.0315032,6.839999676,908.6889648,cool_wet,5.5504,0.684680125,NA,39.765,3.0949999999999998,NA,1.4500000000000002,270.465,66.955,254.445,590.71,NA,481.07500000000005,887.99,16.22,29.6,kssl
REF-8,REF,NA,NA,-92.84325,43.7469,NA,Kenyon,85,Ref - Native,Ref,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,Mower,UnivOfMinnesota,Kenyon,134.0511857711255,69.4274197,85.62838215987401,289.10698763354515,6.839999676,908.6889648,cool_wet,6.07235,0.78019452,NA,19.055,3.295,NA,2.1950000000000003,244.91,103.685,262.36,673.04,NA,608.065,786.0550000000001,17.740000000000002,28.95,kssl
REF-9,REF,NA,NA,-92.84265,43.746867,NA,Kenyon,85,Ref - Native,Ref,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,Mower,UnivOfMinnesota,Kenyon,116.1184415883325,69.68660847,60.37066056,246.1757106090438,6.839999676,908.6889648,cool_wet,6.0632,0.759065943,NA,44.435,4.155,NA,1.875,237.61,56.725,233.10500000000002,599.14,NA,520.73,806.88,17.035,29.65,kssl
IL-019-SW-ARBRTM-001,IL-019-SW-ARBRTM,1,6/19/2020,-88.216396,40.0916401,Drummer,Drummer,31,Ref - Ref,Ref,FOREST,Perennial,Ref,Restored since 1990,Reference,Arboretum,Illinois,Drummer,123.5963896338173,32.84022497,38.32264494,194.7592595456873,11.03989983,1011.829956,cool_wet,NA,1.260183423,NA,NA,1.46,6.6,0.336924822,265.12725,188.27450000000002,383.70345,221.4756,506.33230000000003,265.08275,732.7645,12.50115941,27,coop
IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM,2,6/19/2020,-88.2161899,40.0918033,Drummer,Drummer,31,Ref - Ref,Ref,FOREST,Perennial,Ref,Restored since 1990,Reference,Arboretum,Illinois,Drummer,127.6333803,37.967060822394004,36.36750001,201.96794116124198,11.03989983,1011.829956,cool_wet,4.98,1.094821756,0.41815,NA,1.6400000000000001,6.65,0.335591987,417.52305,226.1268,494.29495,332.8057,507.09929999999997,381.99744999999996,872.6565,14.104571700000001,32,coop
IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM,3,6/19/2020,-88.2159005,40.0914285,Drummer,Drummer,31,Ref - Ref,Ref,FOREST,Perennial,Ref,Restored since 1990,Reference,Arboretum,Illinois,Drummer,107.6850577,42.02629523,45.54078257,195.25213551909502,11.03989983,1011.829956,cool_wet,4.86875,1.1702025969999998,0.37695,NA,2.06,6.35,0.467671958,456.8403,240.05345,443.9026,281.75055,481.41745000000003,518.3670999999999,874.181,17.2178592,21,coop
IL-019-SW-RTHRML-001,IL-019-SW-RTHRML,1,1/8/2020,-88.0238,39.9295,Drummer,Drummer,32,SHM - NT,SHM,CROP,No-till,NT,No-Till managed with corn-soybean rotations,AG-CROP,Rothermel,Illinois,Drummer,85.09009133592338,19.511623276729832,39.543476311169165,144.14519092382238,11.22999954,1007.332947,cool_wet,2.7794,NA,0.24035,NA,1.6,6.1,NA,293.19,84.35,169.385,207.965,433.39,256.34000000000003,416.1485,6.656905764,NA,NA
IL-019-SW-RTHRML-001A,IL-019-SW-RTHRML,1,11/18/2020,-88.0238,39.9295,Drummer,Drummer,32,SHM - NT,SHM,CROP,No-till,NT,No-Till managed with corn-soybean rotations,AG-CROP,Rothermel,Illinois,Drummer,74.14806386379135,23.282758547417103,NA,NA,11.22999954,1007.332947,cool_wet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL-019-SW-RTHRML-002,IL-019-SW-RTHRML,2,1/8/2020,-88.0238,39.9295,Drummer,Drummer,32,SHM - NT,SHM,CROP,No-till,NT,No-Till managed with corn-soybean rotations,AG-CROP,Rothermel,Illinois,Drummer,82.30804235537593,48.90771748,183.75616228864249,314.97192212149093,11.22999954,1007.332947,cool_wet,2.4995000000000003,NA,0.20855,NA,1.2999999999999998,6.75,NA,228.67000000000002,25.095,216.37,238.59265,485.505,287.055,414.91200000000003,5.410751885,NA,NA
IL-019-SW-RTHRML-003,IL-019-SW-RTHRML,3,1/8/2020,-88.0275783,39.9254322,Drummer,Flanagan,32,SHM - NT,SHM,CROP,No-till,NT,No-Till managed with corn-soybean rotations,AG-CROP,Rothermel,Illinois,Drummer,135.4601988429834,35.171936791436664,45.206236299983324,215.8383719344034,11.25,1007.608948,cool_wet,3.6209,NA,0.29565,NA,1.2,6.25,NA,274.53,35.6,236.885,171.97,386.395,203.115,601.8,7.619468489000001,NA,NA
IL-019-SW-RTHRML-004,IL-019-SW-RTHRML,4,1/8/2020,-88.0275783,39.9254322,Drummer,Flanagan,32,SHM - NT,SHM,CROP,No-till,NT,No-Till managed with corn-soybean rotations,AG-CROP,Rothermel,Illinois,Drummer,81.06999439476117,24.853159,34.04844264,139.97159603813216,11.25,1007.608948,cool_wet,2.17085,NA,0.18435000000000001,NA,1.2000000000000002,6.1,NA,187.33,62.7,42.6575,68.415,226.16,94.375,341.581,6.727770268,NA,NA
